h3_cell,h3_resolution,centroid_latitude,centroid_longitude,cell_area_km2,estimated_population_2025,estimated_population_density_per_km2,bedashing_10min_covered_pct,coverage_gap_pct,nearest_branch_id,nearest_branch_name,nearest_branch_distance_km,observed_competitors_within_3km,observed_direct_competitors_within_3km,observed_adjacent_competitors_within_3km,observed_competitor_reviews_within_3km,observed_competitor_mean_rating_within_3km,market_anchor_name,market_anchor_address,population_score,coverage_gap_score,market_activity_score,competition_headroom_score,opportunity_score,recommendation,confidence_score,confidence_level,recommendation_explanation,population_data_scope,competitor_data_scope,catchment_data_scope
8743ae402ffffff,7,24.098665823215722,55.87355751250145,4.5911,929.2,202.39,0.0,100.0,37,Al Ain,25.926,0,0,0,0,,,,66.0057678442682,100.0,45.33165104542177,54.659336697909154,71.4,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1634ffffff,7,24.641470755351556,55.12553483365859,4.6117,928.46,201.33,0.0,100.0,32,Jumeirah Park,44.408,0,0,0,0,,,,65.98774333093006,100.0,45.33165104542177,54.659336697909154,71.39,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3923ffffff,7,24.276327690224434,54.54475346722029,4.5466,3020.83,664.41,22.41,77.59,36,Baniyas,9.269,0,0,0,0,,,,82.732516222062,77.59,45.33165104542177,54.659336697909154,71.37,GROW,70,MEDIUM,"Strongest signals: population and coverage gap; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac20affffff,7,25.568529473607626,56.26071066216533,4.757,920.12,193.42,0.0,100.0,48,Ras Al Khaimah,39.764,0,0,0,0,,,,65.93366979091564,100.0,45.33165104542177,54.659336697909154,71.37,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1529ffffff,7,24.671624710921357,54.67171644160282,4.5929,920.03,200.31,0.0,100.0,35,Shahama,16.374,0,0,0,0,,,,65.91564527757751,100.0,45.33165104542177,54.659336697909154,71.36,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a128cffffff,7,24.89136238771227,55.34571263253527,4.6474,919.97,197.96,0.0,100.0,32,Jumeirah Park,24.461,0,0,0,0,,,,65.89762076423936,100.0,45.33165104542177,54.659336697909154,71.36,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a108affffff,7,24.763072922676873,54.96017187156291,4.6161,916.1,198.46,0.0,100.0,32,Jumeirah Park,37.058,0,0,0,0,,,,65.87959625090123,100.0,45.33165104542177,54.659336697909154,71.35,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a339cffffff,7,23.915258277369464,55.35938533468084,4.5485,915.59,201.3,0.0,100.0,37,Al Ain,46.157,0,0,0,0,,,,65.86157173756308,100.0,45.33165104542177,54.659336697909154,71.34,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743aeb74ffffff,7,24.979969240599903,55.9258915935482,4.6832,914.95,195.37,0.0,100.0,51,Al Taif Mall,43.158,0,0,0,0,,,,65.84354722422493,100.0,45.33165104542177,54.659336697909154,71.34,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3294ffffff,7,23.840333092857733,55.45357367183974,4.5451,913.26,200.93,0.0,100.0,37,Al Ain,47.801,0,0,0,0,,,,65.8255227108868,100.0,45.33165104542177,54.659336697909154,71.33,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a1764ffffff,7,24.834654183439774,55.11035726280048,4.6305,911.92,196.94,0.0,100.0,32,Jumeirah Park,23.421,0,0,0,0,,,,65.80749819754867,100.0,45.33165104542177,54.659336697909154,71.32,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3323ffffff,7,24.11278990606516,55.28318558991751,4.5652,910.29,199.4,0.0,100.0,37,Al Ain,40.268,0,0,0,0,,,,65.78947368421053,100.0,45.33165104542177,54.659336697909154,71.31,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ae584ffffff,7,24.04883969512179,55.719944824851545,4.5789,907.04,198.09,0.0,100.0,37,Al Ain,20.69,0,0,0,0,,,,65.77144917087239,100.0,45.33165104542177,54.659336697909154,71.31,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a391dffffff,7,24.230458126852294,54.614177147100804,4.5453,905.12,199.13,0.0,100.0,36,Baniyas,7.687,0,0,0,0,,,,65.75342465753424,100.0,45.33165104542177,54.659336697909154,71.3,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3b36ffffff,7,24.320963257201186,54.90049286540076,4.5684,904.68,198.03,0.0,100.0,39,Al Falah,21.19,0,0,0,0,,,,65.7354001441961,100.0,45.33165104542177,54.659336697909154,71.29,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743ac384ffffff,7,25.50309938697339,56.04299233070698,4.7407,902.92,190.46,0.0,100.0,48,Ras Al Khaimah,30.258,0,0,0,0,,,,65.71737563085797,100.0,45.33165104542177,54.659336697909154,71.29,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a3205ffffff,7,24.042798679514487,55.45772151065367,4.5662,900.28,197.16,0.0,100.0,37,Al Ain,28.971,0,0,0,0,,,,65.69935111751983,100.0,45.33165104542177,54.659336697909154,71.28,GROW,70,MEDIUM,"Strongest signals: coverage gap and population; main constraint: market activity. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
8743a392bffffff,7,24.290486724662422,54.6026674352525,4.5509,5730.71,1259.25,30.77,69.23,36,Baniyas,3.192,16,15,1,526,4.2286,Octa ladies beauty center,10 Al Musawamah - Bani Yas - Baniyas West - Abu Dhabi,89.61788031723144,69.23,93.11463590483056,4.551189617880317,71.27,WATCH,70,MEDIUM,"Strongest signals: market activity and population; main constraint: competition headroom. Internal income, rent, footfall and customer-origin data are unavailable.",WorldPop Global2 R2025A v1; UAE constrained population count; 2025; approximately 100m; people per pixel,Observed Google Places competitors from the defined adaptive search; not an exhaustive UAE business census,Modelled 10-minute destination drive-time catchments using OpenRouteService and OpenStreetMap roads; not live traffic or observed customer origins
